nan nan nan nan nan nan nan nan nan nan nan nan -4.369190273795897639e-01 5.151549854951498197e+00 4.613492833705956642e+00 1.368169150504630061e+01 1.775913653759675270e+01 9.994668459908018221e+00 3.078875152544346960e+00 7.049302714249749968e+00 6.312309695259865627e+00 7.048882235031506127e+00 6.815083191519422101e+00 9.027098609417262054e+00 3.252243550657341054e+00 4.446362508727741414e+00 6.570518075427900229e+00 4.755607756410351605e+00 5.123741087311528553e+00 6.109841276482308459e+00 5.468038543402564677e+00 4.953845244964916184e+00 6.056223242721925359e+00 5.737817160293978702e+00 4.616088188471678677e+00
-1.000000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan -4.762513719604899443e-01 5.565011239784034558e+00 4.927359111481921516e+00 1.465671427250585523e+01 1.894390407774555385e+01 1.052840013259257468e+01 3.126269574404827445e+00 7.328234596290639224e+00 6.526119575140354456e+00 7.286354986676069068e+00 7.022751333051457934e+00 9.330699968203525430e+00 3.260190647110006168e+00 4.509122931120512767e+00 6.722958238908760542e+00 4.821341296910452989e+00 5.200986467271540015e+00 6.222214672006831648e+00 5.549705318952979916e+00 5.011894215067735914e+00 6.151548915741122947e+00 5.817231840266168241e+00 4.653156414119830053e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan nan nan nan nan nan -5.233658308099298218e-01 6.050203207632454117e+00 5.285501584892116078e+00 1.577975052038573800e+01 2.029490022129463256e+01 1.111683614776994844e+01 3.158818598472690198e+00 7.622580298814973787e+00 6.746370371011867206e+00 7.532549080240813488e+00 7.235307106025756774e+00 9.648748246326910305e+00 3.252484191881288567e+00 4.562720369192518888e+00 6.875061057919795715e+00 4.879109627155386875e+00 5.271796594384281498e+00 6.331468393828432184e+00 5.625989081887805554e+00 5.063012914591813463e+00 6.243152250533423597e+00 5.891933388386494386e+00 4.682695186566054879e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan nan nan nan nan -5.808255697074993229e-01 6.627398198184808464e+00 5.697403205288376071e+00 1.708674619313423904e+01 2.184876366015362592e+01 1.176695594613017448e+01 3.168369378402768888e+00 7.930952839019722589e+00 6.970174961095132460e+00 7.785272542572307941e+00 7.450113398536473142e+00 9.980339887241296282e+00 3.223695235260204406e+00 4.603143698720302268e+00 7.024360171606702785e+00 4.925558974201260654e+00 5.333251202550393089e+00 6.435296848974392248e+00 5.694436746011488637e+00 5.104695889854382607e+00 6.329051240685523716e+00 5.959923994925220292e+00 4.702482568931998230e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan nan nan nan -6.524582028124670252e-01 7.325202680796238930e+00 6.175103487424404847e+00 1.862605376046018080e+01 2.365328661470631388e+01 1.248593104217168204e+01 3.142579340685136557e+00 8.250096210150470455e+00 7.192593591117990570e+00 8.040659825400254590e+00 7.662910844474146721e+00 1.032346435373148097e+01 3.166423299865184227e+00 4.624878161548839905e+00 7.167306181888677408e+00 4.956156741844508495e+00 5.381415958667590260e+00 6.530558795457763743e+00 5.751784062060805169e+00 5.133663872424265584e+00 6.406623288541113403e+00 6.018595105226665076e+00 4.709678610780843044e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan nan nan -7.442451951611750438e-01 8.185243272474430398e+00 6.733791414215950510e+00 2.046410743430246981e+01 2.577168555447577702e+01 1.328011176367367341e+01 3.062397783190440315e+00 8.573509428218507367e+00 7.405357498863729404e+00 8.292155828801694994e+00 7.866918914540188545e+00 1.067433200786884839e+01 3.070447043806878717e+00 4.620263970646432128e+00 7.298786968795401009e+00 4.964722168725033136e+00 5.410948813975435812e+00 6.612953767522067317e+00 5.793657727343060060e+00 5.145591788141334888e+00 6.472379644701709012e+00 6.064519837660276025e+00 4.700625683442316571e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan nan -8.660848810370214146e-01 9.270305112685228721e+00 7.392086526942431846e+00 2.269434408475836662e+01 2.828867615410100100e+01 1.415265622937940115e+01 2.897706356228701985e+00 8.888998141419657273e+00 7.594702099362238279e+00 8.528820840976703010e+00 8.051377144643279138e+00 1.102627736705399286e+01 2.921431076566527452e+00 4.578528633376910406e+00 7.411403847913566878e+00 4.942734512632429578e+00 5.414525287548443977e+00 6.676552175350836116e+00 5.814148069023516996e+00 5.134722618336962086e+00 6.521646392502211675e+00 6.093161747279740581e+00 4.670571028996683971e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan nan -1.035626199752126553e+00 1.067910027037801690e+01 8.170760238469899406e+00 2.545150205402894983e+01 3.131884167336369629e+01 1.509808193864956571e+01 2.599463800891310683e+00 9.174181442144369925e+00 7.737575144894215384e+00 8.732424263663741471e+00 8.199115167368798751e+00 1.136792956362728901e+01 2.698906068785467127e+00 4.484292564064706887e+00 7.494356072582086803e+00 4.878291517805477540e+00 5.381982436367782618e+00 6.713099973107317098e+00 5.805184629203097302e+00 5.093309173899673858e+00 6.548105470908582859e+00 6.098459265747568914e+00 4.613274626381302923e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan nan -1.287701258956341910e+00 1.257411484599224494e+01 9.085411746818516932e+00 2.893464940093941706e+01 3.501685916841357482e+01 1.608954290613109350e+01 2.084861507370372458e+00 9.387923826726085608e+00 7.794754575108187034e+00 8.872295176305966535e+00 8.282377223533931243e+00 1.168007664636800946e+01 2.373018712463492719e+00 4.315198006834752853e+00 7.531679069786134662e+00 4.754502570215923818e+00 5.299014009230806899e+00 6.710967174481008435e+00 5.755604096635114075e+00 5.010790085047500675e+00 6.543121208168956038e+00 6.072221137475408703e+00 4.520444101444498486e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan nan -1.701964884961748581e+00 1.523391103934084256e+01 1.011589247560083038e+01 3.344255267064571058e+01 3.958418678160629156e+01 1.704785330419342770e+01 1.207611433888855501e+00 9.453200294898111977e+00 7.697792516568591203e+00 8.895827567575986805e+00 8.255374474114640648e+00 1.193010994068872677e+01 1.899115791012984111e+00 4.038025342051732025e+00 7.499380329662086453e+00 4.546937677675599865e+00 5.145127020077144842e+00 6.653516958739946752e+00 5.649724035466241467e+00 4.872543610399171499e+00 6.494729271660149017e+00 6.003226877737022349e+00 4.380901876866172273e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan nan -2.509187646220134571e+00 1.912484981682936080e+01 1.107724322179617360e+01 3.941360709683077346e+01 4.524345129734246029e+01 1.776085367328126097e+01 -3.058921687890570063e-01 9.220723104938244319e+00 7.322860859980107051e+00 8.710095186998634276e+00 8.040382216254094772e+00 1.206176914050394089e+01 1.208330056337936220e+00 3.602085037430846626e+00 7.360619207312546486e+00 4.219437038730444733e+00 4.890337476724293531e+00 6.516498941641968301e+00 5.465095419503751550e+00 4.657948331169503575e+00 6.386077405349177560e+00 5.875852475176324141e+00 4.179324903529479940e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan -4.772899131266905570e+00 2.453569689891550354e+01 1.098595188327296057e+01 4.735965154227419305e+01 5.203570738596256717e+01 1.765213867322121644e+01 -3.006640164620710820e+00 8.385614502717618990e+00 6.434635523826592873e+00 8.143994980716051657e+00 7.500271269803482355e+00 1.197521286259954820e+01 1.903420395894972472e-01 2.927438454615050034e+00 7.057244762190184595e+00 3.716936758570321686e+00 4.489616268309282177e+00 6.263729077099822184e+00 5.168834133135202791e+00 4.337260135292830832e+00 6.192942092696029910e+00 5.667903536329266245e+00 3.894276901917592681e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 1.766268527457663851e+01 3.875327617109380895e+00 5.668405120285351018e+01 5.862036919833128934e+01 1.501939946422976568e+01 -8.119767940163169939e+00 6.276702328804573128e+00 4.554951463762368924e+00 6.864102104679270511e+00 6.380346892098542888e+00 1.148581379198625463e+01 -1.340171831453629281e+00 1.882779840354786849e+00 6.494254975944135921e+00 2.952648092611975805e+00 3.873192699403715800e+00 5.839688789851327222e+00 4.711446833595678285e+00 3.866440471048071537e+00 5.879679462420384084e+00 5.347124973517369817e+00 3.495074050949509292e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 -4.364562772667246904e+00 8.237165069619831570e+01 7.054970356315395463e+01 1.157853407693851722e+01 -1.423696867188497528e+01 4.299233781083344752e+00 2.868366787055243172e+00 5.885629283245474852e+00 5.548511868429795157e+00 1.134985675118631576e+01 -2.702855587382990699e+00 1.049047499936528460e+00 6.172152208178505184e+00 2.385103150472067668e+00 3.448217022609845195e+00 5.605214727604135305e+00 4.425055554791246237e+00 3.552411285319245771e+00 5.720400472187825436e+00 5.168744955231074911e+00 3.225383508907242458e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 1.666074037335979199e+02 7.914893040381170408e+01 1.391442138594434219e+00 -2.419095967684788917e+01 1.151640444649437711e+00 4.923083880561396342e-01 4.599016450859427785e+00 4.522613576389766799e+00 1.120278896432871463e+01 -4.280783310530045682e+00 1.324603054968287452e-01 5.859400246786550248e+00 1.793573357390787493e+00 3.023408664954851943e+00 5.395427013064146848e+00 4.155849551957846444e+00 3.251853138860094639e+00 5.589469128102164674e+00 5.014705433307953264e+00 2.970549500126362652e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 -1.742526051756381378e+01 -2.654335438848296391e+01 -3.928197700326400366e+01 -2.639394929546579061e+00 -1.970368308072834029e+00 3.593566761465516457e+00 3.787903931248171041e+00 1.148364386249325264e+01 -5.757107809366191375e+00 -5.915067515739669268e-01 5.797712886826289491e+00 1.383054780843728793e+00 2.776623515423892741e+00 5.365956668178450961e+00 4.041539246909975347e+00 3.087941794115378613e+00 5.595863311395277151e+00 4.983858869730695140e+00 2.822043929568507359e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 nan -1.619385006210349864e+00 -3.808074116221524008e+01 7.838936755533643108e+00 4.146742128425717766e+00 8.682475586882976160e+00 7.435608001216542640e+00 1.536298035788439265e+01 -4.741321709784585003e+00 6.977871739899610404e-01 7.445099163235746609e+00 2.389984054373694988e+00 3.737919486597740537e+00 6.385033898328718038e+00 4.845510807122943575e+00 3.738028468263343562e+00 6.323666284894491341e+00 5.604324588383047256e+00 3.270167426251857634e+00
-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 -4.699757367506411754e+01 2.440442740718300385e+01 1.063259904731630456e+01 1.371730212104731450e+01 1.054392046835910257e+01 1.899435383036642833e+01 -4.784496982031926748e+00 1.305233567626262747e+00 8.669335570420733106e+00 2.896782073827397497e+00 4.286351591247972159e+00 7.078244667123634315e+00 5.328310752665088579e+00 4.080347276036655479e+00 6.803302115792586591e+00 5.986132109475117424e+00 3.472980743811526771e+00
