1980-12-12,0.1283482164144516
1980-12-15,0.1216517835855484
1980-12-16,0.1127232164144516
1980-12-17,0.1155133917927742
1980-12-18,0.1188616082072258
1980-12-19,0.1261160671710968
1980-12-22,0.1322544664144516
1980-12-23,0.1378348171710968
1980-12-24,0.1450892835855484
1980-12-26,0.1584821492433548
1980-12-29,0.1607142835855484
1980-12-30,0.1568080335855484
1980-12-31,0.15234375
1981-01-02,0.1540178507566452
1981-01-05,0.1506696492433548
1981-01-06,0.1439732164144516
1981-01-07,0.1378348171710968
1981-01-08,0.1350446492433548
1981-01-09,0.1422991007566452
1981-01-12,0.1411830335855484
1981-01-13,0.1361607164144516
1981-01-14,0.13671875
1981-01-15,0.1395089328289032
1981-01-16,0.1383928507566452
1981-01-19,0.1467633992433548
1981-01-20,0.1422991007566452
1981-01-21,0.1450892835855484
1981-01-22,0.1467633992433548
1981-01-23,0.1462053507566452
1981-01-26,0.1439732164144516
1981-01-27,0.1428571492433548
1981-01-28,0.1383928507566452
1981-01-29,0.1333705335855484
1981-01-30,0.1261160671710968
1981-02-02,0.1188616082072258
1981-02-03,0.1233258917927742
1981-02-04,0.1277901828289032
1981-02-05,0.1277901828289032
1981-02-06,0.1283482164144516
1981-02-09,0.1216517835855484
1981-02-10,0.1216517835855484
1981-02-11,0.1177455335855484
1981-02-12,0.1166294664144516
1981-02-13,0.1138392835855484
1981-02-17,0.1166294664144516
1981-02-18,0.1216517835855484
1981-02-19,0.1143973246216774
1981-02-20,0.1082589253783226
1981-02-23,0.1099330335855484
1981-02-24,0.1060267835855484
1981-02-25,0.1127232164144516
1981-02-26,0.1143973246216774
1981-02-27,0.1183035746216774
1981-03-02,0.1188616082072258
1981-03-03,0.1171875
1981-03-04,0.1160714253783226
1981-03-05,0.1155133917927742
1981-03-06,0.1143973246216774
1981-03-09,0.10546875
1981-03-10,0.1004464253783226
1981-03-11,0.0965401753783226
1981-03-12,0.1004464253783226
1981-03-13,0.0993303582072258
1981-03-16,0.1032366082072258
1981-03-17,0.1082589253783226
1981-03-18,0.1149553582072258
1981-03-19,0.1138392835855484
1981-03-20,0.1149553582072258
1981-03-23,0.1194196417927742
1981-03-24,0.1188616082072258
1981-03-25,0.1166294664144516
1981-03-26,0.1143973246216774
1981-03-27,0.1104910746216774
1981-03-30,0.1104910746216774
1981-03-31,0.109375
1981-04-01,0.1082589253783226
1981-04-02,0.1177455335855484
1981-04-03,0.1183035746216774
1981-04-06,0.1160714253783226
1981-04-07,0.1149553582072258
1981-04-08,0.1205357164144516
1981-04-09,0.1227678582072258
1981-04-10,0.1244419664144516
1981-04-13,0.1244419664144516
1981-04-14,0.1244419664144516
1981-04-15,0.1183035746216774
1981-04-16,0.1116071417927742
1981-04-20,0.1149553582072258
1981-04-21,0.1227678582072258
1981-04-22,0.1272321492433548
1981-04-23,0.1305803507566452
1981-04-24,0.1294642835855484
1981-04-27,0.1283482164144516
1981-04-28,0.1261160671710968
1981-04-29,0.1244419664144516
1981-04-30,0.1266741007566452
1981-05-01,0.1266741007566452
1981-05-04,0.1261160671710968
1981-05-05,0.1255580335855484
1981-05-06,0.1222098246216774
1981-05-07,0.1238839253783226
1981-05-08,0.125
1981-05-11,0.1222098246216774
1981-05-12,0.1222098246216774
1981-05-13,0.1216517835855484
1981-05-14,0.1199776753783226
1981-05-15,0.1227678582072258
1981-05-18,0.125
1981-05-19,0.1227678582072258
1981-05-20,0.1266741007566452
1981-05-21,0.1339285671710968
1981-05-22,0.1400669664144516
1981-05-26,0.1395089328289032
1981-05-27,0.1473214328289032
1981-05-28,0.1473214328289032
1981-05-29,0.1478794664144516
1981-06-01,0.1478794664144516
1981-06-02,0.140625
1981-06-03,0.140625
1981-06-04,0.1434151828289032
1981-06-05,0.1411830335855484
1981-06-08,0.1361607164144516
1981-06-09,0.1389508992433548
1981-06-10,0.140625
1981-06-11,0.1467633992433548
1981-06-12,0.1450892835855484
1981-06-15,0.14453125
1981-06-16,0.1417410671710968
1981-06-17,0.1395089328289032
1981-06-18,0.1389508992433548
1981-06-19,0.1350446492433548
1981-06-22,0.1300223171710968
1981-06-23,0.1322544664144516
1981-06-24,0.12890625
1981-06-25,0.1316964328289032
1981-06-26,0.1300223171710968
1981-06-29,0.1255580335855484
1981-06-30,0.1160714253783226
1981-07-01,0.1149553582072258
1981-07-02,0.1149553582072258
1981-07-06,0.1110491082072258
1981-07-07,0.1121651753783226
1981-07-08,0.1166294664144516
1981-07-09,0.1077008917927742
1981-07-10,0.0993303582072258
1981-07-13,0.1015625
1981-07-14,0.1060267835855484
1981-07-15,0.1088169664144516
1981-07-16,0.1116071417927742
1981-07-17,0.1155133917927742
1981-07-20,0.1077008917927742
1981-07-21,0.1071428582072258
1981-07-22,0.1010044664144516
1981-07-23,0.1037946417927742
1981-07-24,0.1071428582072258
1981-07-27,0.1116071417927742
1981-07-28,0.1077008917927742
1981-07-29,0.1060267835855484
1981-07-30,0.1099330335855484
1981-07-31,0.1116071417927742
1981-08-03,0.1104910746216774
1981-08-04,0.1121651753783226
1981-08-05,0.1155133917927742
1981-08-06,0.1127232164144516
1981-08-07,0.1127232164144516
1981-08-11,0.109375
1981-08-12,0.1071428582072258
1981-08-13,0.1037946417927742
1981-08-14,0.1021205335855484
1981-08-17,0.0987723246216774
1981-08-18,0.0965401753783226
1981-08-19,0.0954241082072258
1981-08-20,0.0965401753783226
1981-08-21,0.08984375
1981-08-24,0.0842633917927742
1981-08-25,0.0864955335855484
1981-08-26,0.0848214253783226
1981-08-27,0.0853794664144516
